[ 2013-12-27T15:42:07+08:00 ] /skybroad/ | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001774s ]
[ 2013-12-27T17:13:00+08:00 ] /skybroad/index.php/Admin/User/accredit/id/2 | SQL: SELECT * FROM `m_categorys` WHERE fid=320 and model_id=23 ORDER BY id asc [ RunTime:0.000237s ]
[ 2013-12-27T17:13:20+08:00 ] /skybroad/index.php/Admin/Advert/index/mid/11 | SQL: SHOW COLUMNS FROM `m_advert` [ RunTime:0.001514s ]
[ 2013-12-27T17:13:20+08:00 ] /skybroad/index.php/Admin/Advert/index/mid/11 | SQL: SHOW COLUMNS FROM `m_categorys` [ RunTime:0.000925s ]
[ 2013-12-27T17:13:20+08:00 ] /skybroad/index.php/Admin/Advert/index/mid/11 | SQL: SELECT `id` FROM `m_categorys` WHERE ( `model_id` = '11' ) AND ( `fid` = 1 ) ORDER BY id asc LIMIT 1  [ RunTime:0.000300s ]
[ 2013-12-27T17:13:20+08:00 ] /skybroad/index.php/Admin/Advert/index/mid/11 | NOTIC: [8] Undefined index:  rowpage AdminAction.class.php 第 357 行.
[ 2013-12-27T17:13:20+08:00 ] /skybroad/index.php/Admin/Advert/index/mid/11 | NOTIC: [8] Undefined index:  searchKey AdminAction.class.php 第 358 行.
[ 2013-12-27T17:13:20+08:00 ] /skybroad/index.php/Admin/Advert/index/mid/11 | SQL: SELECT COUNT(*) AS tp_count FROM `m_advert` WHERE ( category_id like '180%' ) LIMIT 1  [ RunTime:0.000229s ]
[ 2013-12-27T17:13:20+08:00 ] /skybroad/index.php/Admin/Advert/index/mid/11 | SQL: SELECT * FROM `m_advert` WHERE ( category_id like '180%' ) ORDER BY `id` desc LIMIT 0,12  [ RunTime:0.000272s ]
[ 2013-12-27T17:13:20+08:00 ] /skybroad/index.php/Admin/Advert/index/mid/11 | NOTIC: [2048] Creating default object from empty value CommonAction.class.php 第 52 行.
[ 2013-12-27T17:13:20+08:00 ] /skybroad/index.php/Admin/Advert/index/mid/11 | NOTIC: [8] Undefined index:  cid cfc9dc5e7b96a6cfb24aa8d6a0cf6d8b.php 第 14 行.
[ 2013-12-27T17:13:20+08:00 ] /skybroad/index.php/Admin/Advert/index/mid/11 | NOTIC: [8] Undefined index:  cid cfc9dc5e7b96a6cfb24aa8d6a0cf6d8b.php 第 24 行.
[ 2013-12-27T17:13:20+08:00 ] /skybroad/index.php/Admin/Advert/index/mid/11 | SQL: SHOW COLUMNS FROM `m_modelconfig` [ RunTime:0.000934s ]
[ 2013-12-27T17:13:20+08:00 ] /skybroad/index.php/Admin/Advert/index/mid/11 | SQL: SELECT `modelname` FROM `m_modelconfig` WHERE id=11 LIMIT 1  [ RunTime:0.000220s ]
[ 2013-12-27T17:13:20+08:00 ] /skybroad/index.php/Admin/Advert/index/mid/11 | NOTIC: [8] Undefined index:  cid cfc9dc5e7b96a6cfb24aa8d6a0cf6d8b.php 第 26 行.
[ 2013-12-27T17:13:20+08:00 ] /skybroad/index.php/Admin/Advert/index/mid/11 | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '18010' ) LIMIT 1  [ RunTime:0.000200s ]
[ 2013-12-27T17:13:20+08:00 ] /skybroad/index.php/Admin/Advert/index/mid/11 | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '18010' ) LIMIT 1  [ RunTime:0.000197s ]
[ 2013-12-27T17:13:20+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/11 | SQL: SHOW COLUMNS FROM `m_categorys` [ RunTime:0.000936s ]
[ 2013-12-27T17:13:20+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/11 | SQL: SELECT m_categorys.*,m_modelconfig.modelaction FROM `m_categorys` LEFT JOIN m_modelconfig on(m_modelconfig.id=m_categorys.model_id) WHERE ( m_categorys.fid = 1 ) AND ( m_categorys.model_id = '11' ) ORDER BY m_categorys.id asc [ RunTime:0.000363s ]
[ 2013-12-27T17:13:20+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/11 | NOTIC: [8] Undefined index:  access e488c14ec6265e83d7afc8f2ff16ec26.php 第 52 行.
[ 2013-12-27T17:13:20+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/11 | SQL: SHOW COLUMNS FROM `m_modelconfig` [ RunTime:0.001309s ]
[ 2013-12-27T17:13:20+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/11 | SQL: SELECT `modelaction` FROM `m_modelconfig` WHERE id=11 LIMIT 1  [ RunTime:0.000256s ]
[ 2013-12-27T17:13:20+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/11 | SQL: SELECT * FROM `m_categorys` WHERE fid=180 [ RunTime:0.000260s ]
[ 2013-12-27T17:13:20+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/11 | SQL: SELECT `modelaction` FROM `m_modelconfig` WHERE id=11 LIMIT 1  [ RunTime:0.000197s ]
[ 2013-12-27T17:13:23+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/23 | SQL: SHOW COLUMNS FROM `m_categorys` [ RunTime:0.000938s ]
[ 2013-12-27T17:13:23+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/23 | SQL: SELECT m_categorys.*,m_modelconfig.modelaction FROM `m_categorys` LEFT JOIN m_modelconfig on(m_modelconfig.id=m_categorys.model_id) WHERE ( m_categorys.fid = 1 ) AND ( m_categorys.model_id = '23' ) ORDER BY m_categorys.id asc [ RunTime:0.000366s ]
[ 2013-12-27T17:13:23+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/23 | NOTIC: [8] Undefined index:  access e488c14ec6265e83d7afc8f2ff16ec26.php 第 52 行.
[ 2013-12-27T17:13:23+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/23 | SQL: SHOW COLUMNS FROM `m_modelconfig` [ RunTime:0.001440s ]
[ 2013-12-27T17:13:23+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/23 | SQL: SELECT `modelaction` FROM `m_modelconfig` WHERE id=23 LIMIT 1  [ RunTime:0.000246s ]
[ 2013-12-27T17:13:23+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/23 | NOTIC: [8] Undefined index:  access e488c14ec6265e83d7afc8f2ff16ec26.php 第 52 行.
[ 2013-12-27T17:13:23+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/23 | SQL: SELECT `modelaction` FROM `m_modelconfig` WHERE id=23 LIMIT 1  [ RunTime:0.000192s ]
[ 2013-12-27T17:13:23+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/23 | NOTIC: [8] Undefined index:  access e488c14ec6265e83d7afc8f2ff16ec26.php 第 52 行.
[ 2013-12-27T17:13:23+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/23 | SQL: SELECT `modelaction` FROM `m_modelconfig` WHERE id=23 LIMIT 1  [ RunTime:0.000196s ]
[ 2013-12-27T17:13:23+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/23 | NOTIC: [8] Undefined index:  access e488c14ec6265e83d7afc8f2ff16ec26.php 第 52 行.
[ 2013-12-27T17:13:23+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/23 | SQL: SELECT `modelaction` FROM `m_modelconfig` WHERE id=23 LIMIT 1  [ RunTime:0.000191s ]
[ 2013-12-27T17:13:23+08:00 ] /skybroad/index.php/Admin/User/index/mid/23.html | SQL: SHOW COLUMNS FROM `m_admin` [ RunTime:0.001140s ]
[ 2013-12-27T17:13:23+08:00 ] /skybroad/index.php/Admin/User/index/mid/23.html | NOTIC: [8] Undefined index:  rowpage UserAction.class.php 第 12 行.
[ 2013-12-27T17:13:23+08:00 ] /skybroad/index.php/Admin/User/index/mid/23.html | NOTIC: [8] Undefined variable: where UserAction.class.php 第 14 行.
[ 2013-12-27T17:13:23+08:00 ] /skybroad/index.php/Admin/User/index/mid/23.html | SQL: SELECT COUNT(*) AS tp_count FROM `m_admin` LIMIT 1  [ RunTime:0.000309s ]
[ 2013-12-27T17:13:23+08:00 ] /skybroad/index.php/Admin/User/index/mid/23.html | SQL: SELECT * FROM `m_admin` ORDER BY `id` desc LIMIT 0,10  [ RunTime:0.000296s ]
[ 2013-12-27T17:13:23+08:00 ] /skybroad/index.php/Admin/User/index/mid/23.html | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 50 行.
[ 2013-12-27T17:13:23+08:00 ] /skybroad/index.php/Admin/User/index/mid/23.html | NOTIC: [8] Undefined index:  cid 1d8b74d0ebda93a9e66cec5efb7d0c4c.php 第 14 行.
[ 2013-12-27T17:13:23+08:00 ] /skybroad/index.php/Admin/User/index/mid/23.html | NOTIC: [8] Undefined index:  cid 1d8b74d0ebda93a9e66cec5efb7d0c4c.php 第 24 行.
[ 2013-12-27T17:13:23+08:00 ] /skybroad/index.php/Admin/User/index/mid/23.html | SQL: SHOW COLUMNS FROM `m_modelconfig` [ RunTime:0.001078s ]
[ 2013-12-27T17:13:23+08:00 ] /skybroad/index.php/Admin/User/index/mid/23.html | SQL: SELECT `modelname` FROM `m_modelconfig` WHERE id=23 LIMIT 1  [ RunTime:0.000259s ]
[ 2013-12-27T17:13:23+08:00 ] /skybroad/index.php/Admin/User/index/mid/23.html | NOTIC: [8] Undefined index:  cid 1d8b74d0ebda93a9e66cec5efb7d0c4c.php 第 26 行.
[ 2013-12-27T17:13:27+08:00 ] /skybroad/index.php/Admin/User/edit/id/2 | SQL: SHOW COLUMNS FROM `m_admin` [ RunTime:0.001270s ]
[ 2013-12-27T17:13:27+08:00 ] /skybroad/index.php/Admin/User/edit/id/2 | NOTIC: [8] Undefined index:  mid UserAction.class.php 第 8 行.
[ 2013-12-27T17:13:27+08:00 ] /skybroad/index.php/Admin/User/edit/id/2 | SQL: SELECT * FROM `m_admin` WHERE ( `id` = '2' ) LIMIT 1  [ RunTime:0.000287s ]
[ 2013-12-27T17:13:27+08:00 ] /skybroad/index.php/Admin/User/edit/id/2 | NOTIC: [8] Undefined index:  cid e8bd41e5f5fc8cd1fa450223bba8052e.php 第 13 行.
[ 2013-12-27T17:13:27+08:00 ] /skybroad/index.php/Admin/User/edit/id/2 | SQL: SHOW COLUMNS FROM `m_modelconfig` [ RunTime:0.000969s ]
[ 2013-12-27T17:13:27+08:00 ] /skybroad/index.php/Admin/User/edit/id/2 | SQL: SELECT `modelname` FROM `m_modelconfig` WHERE id= LIMIT 1  [ RunTime:0.000149s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `m_news` [ RunTime:0.001281s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `m_goods` [ RunTime:0.001087s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `m_guestbook` [ RunTime:0.001039s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `m_advert` [ RunTime:0.001160s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `m_link` [ RunTime:0.001007s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `m_download` [ RunTime:0.001051s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `m_job` [ RunTime:0.001049s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `m_job_resume` [ RunTime:0.000906s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `m_member` [ RunTime:0.000953s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `m_custom` [ RunTime:0.000841s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `m_news` LIMIT 1  [ RunTime:0.000182s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `m_goods` LIMIT 1  [ RunTime:0.000164s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `m_guestbook` LIMIT 1  [ RunTime:0.000146s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `m_guestbook` WHERE ( `read` = 0 ) LIMIT 1  [ RunTime:0.000200s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `m_advert` LIMIT 1  [ RunTime:0.000149s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `m_link` LIMIT 1  [ RunTime:0.000145s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `m_download` LIMIT 1  [ RunTime:0.000165s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `m_job` LIMIT 1  [ RunTime:0.000156s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `m_job_resume` LIMIT 1  [ RunTime:0.000143s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `m_member` LIMIT 1  [ RunTime:0.000143s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `m_member` WHERE (FROM_UNIXTIME(create_time,'%Y-%m-%d')='2013-12-27') LIMIT 1  [ RunTime:0.000175s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT * FROM `m_custom` WHERE ( `id` = 1 ) LIMIT 1  [ RunTime:0.000184s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `m_modelconfig` [ RunTime:0.000871s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT * FROM `m_modelconfig` WHERE is_sel=1 ORDER BY id asc [ RunTime:0.000254s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined index:  mid SystemAction.class.php 第 12 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001459s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000246s ]
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Use of undefined constant SCRIPT_FILENAME - assumed 'SCRIPT_FILENAME' SystemAction.class.php 第 64 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 80 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 80 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:31+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 80 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 80 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-27T17:13:32+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
